service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
109-7-0800112024-PQB#PRA,0,0,0,0,0,1,1,20241102,20241130
109-7-0800122024-PQB#PRA,0,0,0,0,0,1,1,20241201,20241229
109-8-0535072024-PRA#TORC,1,1,1,0,0,0,0,20240729,20240731
109-8-0535082024-PRA#PQB,1,1,1,1,1,1,1,20240812,20240831
109-8-0535082024-PRA#TORC,1,1,1,1,1,1,1,20240801,20240811
109-8-0535092024-PRA#PQB,1,1,1,1,1,1,1,20240901,20240930
109-8-0535102024-PRA#PQB,1,1,1,1,1,1,1,20241001,20241026
109-8-0635012025-PRA#PQB,1,1,1,1,1,1,1,20250101,20250112
109-8-0635102024-PRA#PQB,1,1,1,1,0,0,1,20241027,20241031
109-8-0635112024-PRA#PQB,1,1,1,1,1,1,1,20241101,20241130
109-8-0635122024-PRA#PQB,1,1,1,1,1,1,1,20241201,20241229
109-8-0635122025-PRA#PQB,1,1,0,0,0,0,0,20241230,20241231
1131-5-0515072024-ORLY#BAC,1,1,1,0,0,0,0,20240729,20240731
1131-5-0515082024-ORLY#BAC,1,1,1,1,1,1,1,20240801,20240811
1131-5-0515082024-PQB#BAC,1,1,1,1,1,1,1,20240812,20240831
1131-5-0515092024-PQB#BAC,1,0,0,0,0,0,1,20240901,20240902
1131-6-0605072024-BAC#ORLY,1,1,1,0,0,0,0,20240729,20240731
1131-6-0605082024-BAC#ORLY,1,1,1,1,1,1,1,20240801,20240811
1131-6-0605082024-BAC#PQB,1,1,1,1,1,1,1,20240812,20240831
1131-6-0605092024-BAC#PQB,0,0,0,0,0,0,1,20240901,20240901
1200-12-1515092024-GDN#WZA,1,1,1,1,1,1,1,20240902,20240930
1200-12-1515102024-GDN#WZA,1,1,1,1,1,1,1,20241001,20241026
1200-12-1615012025-GDN#WZA,1,0,1,1,1,1,1,20250101,20250112
1200-12-1615102024-GDN#WZA,1,1,1,1,0,0,1,20241027,20241031
1200-12-1615112024-GDN#WZA,1,1,1,1,1,1,1,20241101,20241130
1200-12-1615122024-GDN#WZA,1,1,1,1,1,1,1,20241201,20241229
1200-12-1615122025-GDN#WZA,1,1,0,0,0,0,0,20241230,20241231
1200-3-0615092024-WZA#GDN,1,1,1,1,1,1,1,20240902,20240930
1200-3-0615102024-WZA#GDN,1,1,1,1,1,1,1,20241001,20241026
1200-3-0715012025-WZA#GDN,1,0,1,1,1,1,1,20250101,20250112
1200-3-0715102024-WZA#GDN,1,1,1,1,0,0,1,20241027,20241031
1200-3-0715112024-WZA#GDN,1,1,1,1,1,1,1,20241101,20241130
1200-3-0715122024-WZA#GDN,1,1,1,1,1,1,1,20241201,20241229
1200-3-0715122025-WZA#GDN,1,1,0,0,0,0,0,20241230,20241231
1200-4-0635072024-GFT#WZA,1,1,1,0,0,0,0,20240729,20240731
1200-4-0635082024-GFT#WZA,1,1,1,1,1,1,1,20240801,20240831
1200-4-0635092024-GFT#WZA,1,1,1,1,1,1,1,20240901,20240930
1200-4-0635102024-GFT#WZA,1,1,1,1,1,1,1,20241001,20241026
1200-4-0735012025-GFT#WZA,1,1,1,1,1,1,1,20250101,20250112
1200-4-0735102024-GFT#WZA,1,1,1,1,0,0,1,20241027,20241031
1200-4-0735112024-GFT#WZA,1,1,1,1,1,1,1,20241101,20241130
1200-4-0735122024-GFT#WZA,1,1,1,1,1,1,1,20241201,20241229
1200-4-0735122025-GFT#WZA,1,1,0,0,0,0,0,20241230,20241231
1200-5-0805092024-WPC#GFT,1,1,1,1,0,1,0,20240902,20240930
1200-5-0805102024-WPC#GFT,1,1,1,1,0,1,0,20241001,20241026
1200-5-0905012025-WPC#GFT,1,1,1,1,0,1,0,20250101,20250111
1200-5-0905102024-WPC#GFT,1,1,1,1,0,0,0,20241028,20241031
1200-5-0905112024-WPC#GFT,1,1,1,1,0,1,0,20241102,20241130
1200-5-0905122024-WPC#GFT,1,1,1,1,0,1,0,20241202,20241228
1200-5-0905122025-WPC#GFT,1,1,0,0,0,0,0,20241230,20241231
1200-7-1000092024-WPC#GFT,0,0,0,0,1,0,1,20240906,20240929
1200-7-1000102024-WPC#GFT,0,0,0,0,1,0,1,20241004,20241025
1200-7-1100012025-WPC#GFT,0,0,0,0,1,0,1,20250103,20250112
1200-7-1100102024-WPC#GFT,0,0,0,0,0,0,1,20241027,20241027
1200-7-1100112024-WPC#GFT,0,0,0,0,1,0,1,20241101,20241129
1200-7-1100122024-WPC#GFT,0,0,0,0,1,0,1,20241201,20241229
1200-8-0940092024-GFT#WPC,1,1,1,1,1,1,1,20240902,20240930
1200-8-0940102024-GFT#WPC,1,1,1,1,1,1,1,20241001,20241026
1200-8-1040012025-GFT#WPC,1,1,1,1,1,1,1,20250101,20250112
1200-8-1040102024-GFT#WPC,1,1,1,1,0,0,1,20241027,20241031
1200-8-1040112024-GFT#WPC,1,1,1,1,1,1,1,20241101,20241130
1200-8-1040122024-GFT#WPC,1,1,1,1,1,1,1,20241201,20241229
1200-8-1040122025-GFT#WPC,1,1,0,0,0,0,0,20241230,20241231
1200-9-1340072024-WZA#GFT,1,1,1,0,0,0,0,20240729,20240731
1200-9-1340082024-WZA#GFT,1,1,1,1,1,1,1,20240801,20240831
1200-9-1340092024-WZA#GFT,1,1,1,1,1,1,1,20240901,20240930
1200-9-1340102024-WZA#GFT,1,1,1,1,1,1,1,20241001,20241026
1200-9-1440012025-WZA#GFT,1,1,1,1,1,1,1,20250101,20250112
1200-9-1440102024-WZA#GFT,1,1,1,1,0,0,1,20241027,20241031
1200-9-1440112024-WZA#GFT,1,1,1,1,1,1,1,20241101,20241130
1200-9-1440122024-WZA#GFT,1,1,1,1,1,1,1,20241201,20241229
1200-9-1440122025-WZA#GFT,1,1,0,0,0,0,0,20241230,20241231
1200A-14-1450072024-KRW#WZA,1,1,1,0,0,0,0,20240729,20240731
1200A-14-1450082024-KRW#WZA,1,1,1,1,1,1,1,20240801,20240831
1200A-14-1450092024-KRW#WZA,0,0,0,0,0,0,1,20240901,20240901
1200A-3-0615072024-WZA#KRW,1,1,1,0,0,0,0,20240729,20240731
1200A-3-0615082024-WZA#KRW,1,1,1,1,1,1,1,20240801,20240831
1200A-3-0615092024-WZA#KRW,0,0,0,0,0,0,1,20240901,20240901
1200A-5-0705072024-WPC#LBD,1,1,1,0,0,0,0,20240729,20240731
1200A-5-0705082024-WPC#LBD,1,1,1,1,1,1,1,20240801,20240831
1200A-5-0705092024-WPC#LBD,0,0,0,0,0,0,1,20240901,20240901
1200A-8-0900072024-LBD#WPC,1,1,1,0,0,0,0,20240729,20240731
1200A-8-0900082024-LBD#WPC,1,1,1,1,1,1,1,20240801,20240831
1200A-8-0900092024-LBD#WPC,0,0,0,0,0,0,1,20240901,20240901
1200B-3-0615082024-WZA#GDN,0,0,0,0,0,1,0,20240803,20240824
1200B-8-1200082024-GDN#WZA,0,0,0,0,0,0,1,20240804,20240825
1201-15-0645072024-WZA#KRM,1,1,1,0,0,0,0,20240729,20240731
1201-15-0645082024-WZA#KRM,1,1,1,1,1,1,1,20240801,20240831
1201-15-0645092024-WZA#EBD,1,0,0,0,0,0,0,20240923,20240923
1201-15-0645092024-WZA#KRM,1,0,0,0,1,1,1,20240901,20240922
1201-16-1540072024-KRM#WZA,1,1,1,0,0,0,0,20240729,20240731
1201-16-1540082024-KRM#WZA,1,1,1,1,1,1,1,20240801,20240831
1201-16-1540092024-KRM#WZA,0,0,0,1,1,1,1,20240901,20240922
1201-17-0455072024-WWA#KRM,1,1,1,0,0,0,0,20240729,20240731
1201-17-0455082024-WWA#KRM,1,1,1,1,1,1,1,20240801,20240831
1201-17-0455092024-WWA#EBD,1,0,0,0,0,0,0,20240902,20240902
1201-17-0455092024-WWA#KRM,0,0,0,0,0,0,1,20240901,20240901
1201-18-1225072024-KRM#WWA,1,1,1,0,0,0,0,20240729,20240731
1201-18-1225082024-KRM#WWA,1,1,1,1,1,1,1,20240801,20240831
1201-18-1225092024-KRM#WWA,0,0,0,0,0,0,1,20240901,20240901
1205-1-0235082024-VUS#TMP,1,1,1,1,1,1,1,20240811,20240831
1205-1-0235092024-VUS#TMP,1,1,1,1,1,1,1,20240901,20240930
1205-1-0235102024-VUS#TMP,1,1,1,1,1,1,1,20241001,20241026
1205-1-0235102024-VUS#TSH,0,1,1,0,0,0,0,20241008,20241023
1205-1-0335012025-VUS#TMP,1,0,1,1,1,1,1,20250101,20250112
1205-1-0335012025-VUS#TSH,0,1,1,0,0,0,0,20250107,20250108
1205-1-0335102024-VUS#TMP,1,0,0,1,0,0,1,20241027,20241031
1205-1-0335102024-VUS#TSH,0,1,1,0,0,0,0,20241029,20241030
1205-1-0335112024-VUS#TMP,1,0,0,1,1,1,1,20241101,20241130
1205-1-0335112024-VUS#TSH,0,1,1,0,0,0,0,20241105,20241127
1205-1-0335122024-VUS#TMP,1,1,1,1,1,1,1,20241201,20241229
1205-1-0335122024-VUS#TSH,0,1,1,0,0,0,0,20241203,20241218
1205-1-0335122025-VUS#TMP,1,1,0,0,0,0,0,20241230,20241231
1205-2-0200082024-TMP#VUS,1,1,1,1,1,1,1,20240811,20240831
1205-2-0200092024-TMP#VUS,1,1,1,1,1,1,1,20240901,20240930
1205-2-0200102024-TMP#VUS,1,1,1,1,1,1,1,20241001,20241026
1205-2-0300012025-TMP#VUS,1,1,1,1,1,1,1,20250101,20250112
1205-2-0300102024-TMP#VUS,1,1,0,0,0,0,1,20241027,20241029
1205-2-0300112024-TMP#VUS,1,1,0,0,1,1,1,20241101,20241130
1205-2-0300122024-TMP#VUS,1,1,1,1,1,1,1,20241201,20241229
1205-2-0300122025-TMP#VUS,1,1,0,0,0,0,0,20241230,20241231
1205-2-1045102024-TSH#VUS,0,0,1,1,0,0,0,20241009,20241024
1205-2-1145012025-TSH#VUS,0,0,1,1,0,0,0,20250108,20250109
1205-2-1145102024-TSH#VUS,0,0,1,1,0,0,0,20241030,20241031
1205-2-1145112024-TSH#VUS,0,0,1,1,0,0,0,20241106,20241128
1205-2-1145122024-TSH#VUS,0,0,1,1,0,0,0,20241204,20241219
1212-3-0700072024-WZA#UDA,1,1,1,0,0,0,0,20240729,20240731
1212-3-0700082024-WZA#UDA,1,1,1,1,1,1,1,20240801,20240831
1212-3-0700092024-WZA#UDA,0,0,0,0,0,0,1,20240901,20240901
1212-4-0910072024-UDA#WZA,1,1,1,0,0,0,0,20240729,20240731
1212-4-0910082024-UDA#WZA,1,1,1,1,1,1,1,20240801,20240831
1212-4-0910092024-UDA#BYD,1,0,0,0,0,0,0,20240902,20240902
1212-4-0910092024-UDA#WZA,0,0,0,0,0,0,1,20240901,20240901
122-32-0520072024-LYO#F,1,1,1,0,0,0,0,20240729,20240731
122-32-0520082024-LYO#F,1,1,1,1,1,1,1,20240801,20240831
122-32-0520092024-LYO#F,1,1,1,1,1,1,1,20240901,20240930
122-32-0520102024-LYO#F,1,1,1,1,1,1,1,20241001,20241026
122-32-0620012025-LYO#F,1,1,1,1,1,1,1,20250102,20250112
122-32-0620102024-LYO#F,1,1,1,1,0,0,1,20241027,20241031
122-32-0620112024-LYO#F,1,1,1,1,1,1,1,20241101,20241130
122-32-0620122024-LYO#F,1,1,1,1,1,1,1,20241201,20241229
122-32-0620122025-LYO#F,1,0,0,0,0,0,0,20241230,20241230
122-34-0620012025-LYO#FR,0,0,1,0,0,0,0,20250101,20250101
122-34-0620122024-LYO#FR,0,1,0,0,0,0,0,20241224,20241224
122-34-0620122025-LYO#FR,0,1,0,0,0,0,0,20241231,20241231
122-35-0615072024-F#LYO,1,1,1,0,0,0,0,20240729,20240731
122-35-0615082024-F#LYO,1,1,1,1,1,1,1,20240801,20240831
122-35-0615092024-F#LYO,1,1,1,1,1,1,1,20240901,20240930
122-35-0615102024-F#LYO,1,1,1,1,1,1,1,20241001,20241026
122-35-0715012025-F#LYO,1,1,1,1,1,1,1,20250103,20250112
122-35-0715102024-F#LYO,1,1,1,1,0,0,1,20241027,20241031
122-35-0715112024-F#LYO,1,1,1,1,1,1,1,20241101,20241130
122-35-0715122024-F#LYO,1,1,1,1,1,1,1,20241201,20241229
122-35-0715122025-F#LYO,1,1,0,0,0,0,0,20241230,20241231
122-37-1110012025-FR#LYO,0,0,1,1,0,0,0,20250101,20250102
122-37-1110122024-FR#LYO,0,0,1,0,0,0,0,20241225,20241225
1221-5-0820072024-ZAK#ODU,1,1,1,0,0,0,0,20240729,20240731
1221-5-0820082024-ZAK#ODU,1,1,1,1,1,1,1,20240801,20240831
1221-5-0820092024-ZAK#ODU,1,1,1,1,1,1,1,20240901,20240930
1221-5-0820102024-ZAK#ODU,1,1,1,1,1,1,1,20241001,20241026
1221-5-0920012025-ZAK#ODU,1,1,1,1,1,1,1,20250101,20250112
1221-5-0920102024-ZAK#ODU,1,1,1,1,0,0,1,20241027,20241031
1221-5-0920112024-ZAK#ODU,1,1,1,1,1,1,1,20241101,20241130
1221-5-0920122024-ZAK#ODU,1,1,1,1,1,1,1,20241201,20241229
1221-5-0920122025-ZAK#ODU,1,1,0,0,0,0,0,20241230,20241231
1221-8-0650072024-ODU#ZAK,1,1,1,0,0,0,0,20240729,20240731
1221-8-0650082024-ODU#ZAK,1,1,1,1,1,1,1,20240801,20240831
1221-8-0650092024-ODU#ZAK,1,1,1,1,1,1,1,20240901,20240930
1221-8-0650102024-ODU#ZAK,1,1,1,1,1,1,1,20241001,20241026
1221-8-0750012025-ODU#ZAK,1,1,1,1,1,1,1,20250101,20250112
1221-8-0750102024-ODU#ZAK,1,1,1,1,0,0,1,20241027,20241031
1221-8-0750112024-ODU#ZAK,1,1,1,1,1,1,1,20241101,20241130
1221-8-0750122024-ODU#ZAK,1,1,1,1,1,1,1,20241201,20241229
1221-8-0750122025-ODU#ZAK,1,1,0,0,0,0,0,20241230,20241231
1226-1-0345072024-VUS#WPC,1,1,1,0,0,0,0,20240729,20240731
1226-1-0345082024-VUS#WPC,1,1,1,1,1,1,1,20240801,20240831
1226-1-0345092024-VUS#WPC,1,1,1,1,1,1,1,20240901,20240930
1226-1-0345102024-VUS#WPC,1,1,1,1,1,1,1,20241001,20241026
1226-1-0445012025-VUS#WPC,1,1,1,1,1,1,1,20250101,20250112
1226-1-0445102024-VUS#WPC,1,1,1,1,0,0,1,20241027,20241031
1226-1-0445112024-VUS#WPC,1,1,1,1,1,1,1,20241101,20241130
1226-1-0445122024-VUS#WPC,1,1,1,1,1,1,1,20241201,20241229
1226-1-0445122025-VUS#WPC,1,1,0,0,0,0,0,20241230,20241231
1226-6-1230072024-WPC#VUS,1,1,1,0,0,0,0,20240729,20240731
1226-6-1230082024-WPC#VUS,1,1,1,1,1,1,1,20240801,20240831
1226-6-1230092024-WPC#VUS,1,1,1,1,1,1,1,20240901,20240930
1226-6-1230102024-WPC#VUS,1,1,1,1,1,1,1,20241001,20241026
1226-6-1330012025-WPC#VUS,1,1,1,1,1,1,1,20250101,20250112
1226-6-1330102024-WPC#VUS,1,1,1,1,0,0,1,20241027,20241031
1226-6-1330112024-WPC#VUS,1,1,1,1,1,1,1,20241101,20241130
1226-6-1330122024-WPC#VUS,1,1,1,1,1,1,1,20241201,20241229
1226-6-1330122025-WPC#VUS,1,1,0,0,0,0,0,20241230,20241231
1226A-1-0345072024-VUS#WPC,1,1,1,0,0,0,0,20240729,20240731
1226A-1-0345082024-VUS#WPC,1,1,1,1,1,1,1,20240801,20240818
1226A-6-1230072024-WPC#VUS,1,1,1,0,0,0,0,20240729,20240731
1226A-6-1230082024-WPC#VUS,1,1,1,1,1,1,1,20240801,20240818
1226B-1-0345082024-VUS#WPC,0,0,0,1,1,1,0,20240801,20240803
1227-1-0430072024-RI5#WPC,1,1,1,0,0,0,0,20240729,20240731
1227-1-0430082024-RI5#WPC,1,1,1,1,1,1,1,20240801,20240831
1227-1-0430092024-RI5#WPC,1,1,1,1,1,1,1,20240901,20240930
1227-1-0430102024-RI5#WPC,1,1,1,1,1,1,1,20241001,20241026
1227-1-0530012025-RI5#WPC,1,1,1,1,1,1,1,20250101,20250112
1227-1-0530102024-RI5#WPC,1,1,1,1,0,0,1,20241027,20241031
1227-1-0530112024-RI5#WPC,1,1,1,1,1,1,1,20241101,20241130
1227-1-0530122024-RI5#WPC,1,1,1,1,1,1,1,20241201,20241229
1227-1-0530122025-RI5#WPC,1,1,0,0,0,0,0,20241230,20241231
1227-2-0440072024-WPC#RI5,1,1,1,0,0,0,0,20240729,20240731
1227-2-0440082024-WPC#RI5,1,1,1,1,1,1,1,20240801,20240831
1227-2-0440092024-WPC#RI5,1,1,1,1,1,1,1,20240901,20240930
1227-2-0440102024-WPC#RI5,1,1,1,1,1,1,1,20241001,20241026
1227-2-0540012025-WPC#RI5,1,1,1,1,1,1,1,20250101,20250112
1227-2-0540102024-WPC#RI5,1,1,1,1,0,0,1,20241027,20241031
1227-2-0540112024-WPC#RI5,1,1,1,1,1,1,1,20241101,20241130
1227-2-0540122024-WPC#RI5,1,1,1,1,1,1,1,20241201,20241229
1227-2-0540122025-WPC#RI5,1,1,0,0,0,0,0,20241230,20241231
1229-1-0645072024-RI5#WPC,1,1,1,0,0,0,0,20240729,20240731
1229-1-0645082024-RI5#WPC,1,1,1,1,1,1,1,20240801,20240831
1229-1-0645092024-RI5#WPC,1,1,1,1,1,1,1,20240901,20240930
1229-1-0645102024-RI5#WPC,1,1,1,1,1,1,1,20241001,20241026
1229-1-0745012025-RI5#WPC,1,1,1,1,1,1,1,20250101,20250112
1229-1-0745102024-RI5#WPC,1,1,1,1,0,0,1,20241027,20241031
1229-1-0745112024-RI5#WPC,1,1,1,1,1,1,1,20241101,20241130
1229-1-0745122024-RI5#WPC,1,1,1,1,1,1,1,20241201,20241229
1229-1-0745122025-RI5#WPC,1,1,0,0,0,0,0,20241230,20241231
1229-2-0940072024-WPC#RI5,1,1,1,0,0,0,0,20240729,20240731
1229-2-0940082024-WPC#RI5,1,1,1,1,1,1,1,20240801,20240831
1229-2-0940092024-WPC#RI5,1,1,1,1,1,1,1,20240901,20240930
1229-2-0940102024-WPC#RI5,1,1,1,1,1,1,1,20241001,20241026
1229-2-1040012025-WPC#RI5,1,1,1,1,1,1,1,20250101,20250112
1229-2-1040102024-WPC#RI5,1,1,1,1,0,0,1,20241027,20241031
1229-2-1040112024-WPC#RI5,1,1,1,1,1,1,1,20241101,20241130
1229-2-1040122024-WPC#RI5,1,1,1,1,1,1,1,20241201,20241229
1229-2-1040122025-WPC#RI5,1,1,0,0,0,0,0,20241230,20241231
1231-1-0800082024-RI5#TNN,1,1,1,1,1,1,1,20240821,20240831
1231-1-0800092024-RI5#TNN,1,1,1,1,1,1,1,20240901,20240930
1231-1-0800102024-RI5#TNN,0,1,1,1,1,1,1,20241001,20241006
1231-2-1330082024-TNN#RIX,1,1,1,1,1,1,1,20240820,20240831
1231-2-1330092024-TNN#RIX,1,1,1,1,1,1,1,20240901,20240930
1231-2-1330102024-TNN#RIX,0,1,1,1,1,1,1,20241001,20241006
1231-3-0820082024-RIX#TNN,1,1,1,1,1,1,1,20240821,20240831
1231-3-0820092024-RIX#TNN,1,1,1,1,1,1,1,20240901,20240930
1231-3-0820102024-RIX#TNN,0,1,1,1,1,1,1,20241001,20241006
1231-4-1530082024-TNN#RI5,1,1,1,1,1,1,1,20240820,20240831
1231-4-1530092024-TNN#RI5,1,1,1,1,1,1,1,20240901,20240930
1231-4-1530102024-TNN#RI5,0,1,1,1,1,1,1,20241001,20241006
1233-1-0630082024-VUS#NVA,1,1,1,1,1,1,1,20240813,20240831
1233-1-0630092024-VUS#NVA,0,0,0,0,0,0,1,20240901,20240901
1233-2-0555082024-NVA#VUS,1,1,1,1,1,1,1,20240812,20240831
1233-2-0555092024-NVA#VUS,0,0,0,0,0,0,1,20240901,20240901
1234-2-0940072024-TNN#VUS,1,1,1,0,0,0,0,20240729,20240731
1234-2-0940082024-TNN#VUS,1,1,1,1,1,1,1,20240801,20240831
1234-2-0940092024-TNN#VUS,1,1,1,1,1,1,1,20240901,20240930
1234-2-0940102024-TNN#VUS,1,0,0,1,1,1,1,20241003,20241026
1234-2-1040012025-TNN#VUS,1,0,1,1,1,1,1,20250101,20250112
1234-2-1040102024-TNN#VUS,1,0,0,1,0,0,1,20241027,20241031
1234-2-1040112024-TNN#VUS,1,0,0,1,1,1,1,20241101,20241130
1234-2-1040122024-TNN#VUS,1,1,1,1,1,1,1,20241201,20241229
1234-2-1040122025-TNN#VUS,1,1,0,0,0,0,0,20241230,20241231
1234-5-0735072024-VUS#TNN,1,1,1,0,0,0,0,20240729,20240731
1234-5-0735082024-VUS#TNN,1,1,1,1,1,1,1,20240801,20240831
1234-5-0735092024-VUS#TNN,1,1,1,1,1,1,1,20240901,20240930
1234-5-0735102024-VUS#TNN,1,0,0,1,1,1,1,20241003,20241026
1234-5-0835012025-VUS#TNN,1,0,1,1,1,1,1,20250101,20250112
1234-5-0835102024-VUS#TNN,1,0,0,1,0,0,1,20241027,20241031
1234-5-0835112024-VUS#TNN,1,0,0,1,1,1,1,20241101,20241130
1234-5-0835122024-VUS#TNN,1,1,1,1,1,1,1,20241201,20241229
1234-5-0835122025-VUS#TNN,1,1,0,0,0,0,0,20241230,20241231
1234A-1-0435072024-VUS#TNN,1,1,1,0,0,0,0,20240729,20240731
1234A-1-0435082024-VUS#TNN,1,1,1,1,1,1,1,20240801,20240831
1234A-1-0435092024-VUS#TNN,1,1,1,1,1,1,1,20240901,20240930
1234A-1-0435102024-VUS#TNN,1,1,1,1,1,1,1,20241001,20241026
1234A-1-0535012025-VUS#TNN,1,1,1,1,1,1,1,20250101,20250112
1234A-1-0535102024-VUS#TNN,1,1,1,1,0,0,1,20241027,20241031
1234A-1-0535112024-VUS#TNN,1,1,1,1,1,1,1,20241101,20241130
1234A-1-0535122024-VUS#TNN,1,1,1,1,1,1,1,20241201,20241229
1234A-1-0535122025-VUS#TNN,1,1,0,0,0,0,0,20241230,20241231
1234A-4-0310072024-TNN#WAP,1,1,1,0,0,0,0,20240729,20240731
1234A-4-0310082024-TNN#WAP,1,1,1,1,1,1,1,20240801,20240831
1234A-4-0310092024-TNN#WAP,1,1,1,1,1,1,1,20240901,20240930
1234A-4-0310102024-TNN#WAP,1,1,1,1,1,1,1,20241001,20241026
1234A-4-0410012025-TNN#WAP,1,1,1,1,1,1,1,20250101,20250112
1234A-4-0410102024-TNN#WAP,1,1,1,1,0,0,1,20241027,20241031
1234A-4-0410112024-TNN#WAP,1,1,1,1,1,1,1,20241101,20241130
1234A-4-0410122024-TNN#WAP,1,1,1,1,1,1,1,20241201,20241229
1234A-4-0410122025-TNN#WAP,1,1,0,0,0,0,0,20241230,20241231
1234B-2-0940082024-TNN#RI5,1,1,1,1,1,1,1,20240801,20240831
1234B-5-1300082024-RI5#TNN,1,1,1,1,1,1,1,20240802,20240831
1234B-5-1300092024-RI5#TNN,0,0,0,0,0,0,1,20240901,20240901
1235-1-0455082024-RIX#NVA,1,1,1,1,1,1,1,20240806,20240831
1235-1-0455092024-RIX#NVA,0,0,0,0,0,0,1,20240901,20240901
1235-2-1255082024-NVA#RIX,1,1,1,1,1,1,1,20240806,20240831
1235-2-1255092024-NVA#RIX,0,0,0,0,0,0,1,20240901,20240901
1236-1-0715072024-KRK#VUS,1,1,1,0,0,0,0,20240729,20240731
1236-1-0715082024-KRK#VUS,1,1,1,1,1,1,1,20240801,20240831
1236-1-0715092024-KRK#VUS,1,0,0,1,1,1,1,20240901,20240930
1236-1-0715102024-KRK#VUS,1,0,0,1,1,1,1,20241003,20241026
1236-1-0815012025-KRK#VUS,1,0,0,1,1,1,1,20250102,20250112
1236-1-0815102024-KRK#VUS,1,0,0,1,0,0,1,20241027,20241031
1236-1-0815112024-KRK#VUS,1,0,0,1,1,1,1,20241101,20241130
1236-1-0815122024-KRK#VUS,1,0,0,1,1,1,1,20241201,20241229
1236-1-0815122025-KRK#VUS,1,0,0,0,0,0,0,20241230,20241230
1236-2-0310072024-VUS#KRK,1,1,1,0,0,0,0,20240729,20240731
1236-2-0310082024-VUS#KRK,1,1,1,1,1,1,1,20240801,20240831
1236-2-0310092024-VUS#KRK,1,0,0,1,1,1,1,20240901,20240930
1236-2-0310102024-VUS#KRK,1,0,0,1,1,1,1,20241003,20241026
1236-2-0410012025-VUS#KRK,1,0,0,1,1,1,1,20250102,20250112
1236-2-0410102024-VUS#KRK,1,0,0,1,0,0,1,20241027,20241031
1236-2-0410112024-VUS#KRK,1,0,0,1,1,1,1,20241101,20241130
1236-2-0410122024-VUS#KRK,1,0,0,1,1,1,1,20241201,20241229
1236-2-0410122025-VUS#KRK,1,0,0,0,0,0,0,20241230,20241230
1240-1-0445072024-ZLW#WMI,1,1,1,0,0,0,0,20240729,20240731
1240-1-0445082024-ZLW#WMI,1,1,1,1,1,1,1,20240801,20240831
1240-1-0445092024-ZLW#WMI,1,1,1,1,1,1,1,20240901,20240930
1240-1-0445102024-ZLW#WMI,1,1,1,1,1,1,1,20241001,20241026
1240-1-0545012025-ZLW#WMI,1,1,1,1,1,1,1,20250101,20250112
1240-1-0545102024-ZLW#WMI,1,1,1,1,0,0,1,20241027,20241031
1240-1-0545112024-ZLW#WMI,1,1,1,1,1,1,1,20241101,20241130
1240-1-0545122024-ZLW#WMI,1,1,1,1,1,1,1,20241201,20241229
1240-1-0545122025-ZLW#WMI,1,1,0,0,0,0,0,20241230,20241231
1240-2-0520072024-WNS#ZLW,1,1,1,0,0,0,0,20240729,20240731
1240-2-0520082024-WNS#ZLW,1,1,1,1,1,1,1,20240801,20240831
1240-2-0520092024-WNS#ZLW,1,1,1,1,1,1,1,20240901,20240930
1240-2-0520102024-WNS#ZLW,1,1,1,1,1,1,1,20241001,20241026
1240-2-0620012025-WNS#ZLW,1,1,1,1,1,1,1,20250101,20250112
1240-2-0620102024-WNS#ZLW,1,1,1,1,0,0,1,20241027,20241031
1240-2-0620112024-WNS#ZLW,1,1,1,1,1,1,1,20241101,20241130
1240-2-0620122024-WNS#ZLW,1,1,1,1,1,1,1,20241201,20241229
1240-2-0620122025-WNS#ZLW,1,1,0,0,0,0,0,20241230,20241231
1240-3-1020072024-ZLW#WMI,1,1,1,0,0,0,0,20240729,20240731
1240-3-1020082024-ZLW#WMI,1,1,1,1,1,1,1,20240802,20240831
1240-3-1020092024-ZLW#WMI,1,1,1,1,1,1,1,20240901,20240930
1240-3-1020102024-ZLW#WMI,1,1,1,1,1,1,1,20241001,20241026
1240-3-1120012025-ZLW#WMI,1,1,1,1,1,1,1,20250101,20250112
1240-3-1120102024-ZLW#WMI,1,1,1,1,0,0,1,20241027,20241031
1240-3-1120112024-ZLW#WMI,1,1,1,1,1,1,1,20241101,20241130
1240-3-1120122024-ZLW#WMI,1,1,1,1,1,1,1,20241201,20241229
1240-3-1120122025-ZLW#WMI,1,1,0,0,0,0,0,20241230,20241231
1240-4-1015072024-WMI#ZLW,1,1,1,0,0,0,0,20240729,20240731
1240-4-1015082024-WMI#ZLW,1,1,1,1,1,1,1,20240801,20240831
1240-4-1015092024-WMI#ZLW,1,1,1,1,1,1,1,20240901,20240930
1240-4-1015102024-WMI#ZLW,1,1,1,1,1,1,1,20241001,20241026
1240-4-1115012025-WMI#ZLW,1,1,1,1,1,1,1,20250101,20250112
1240-4-1115102024-WMI#ZLW,1,1,1,1,0,0,1,20241027,20241031
1240-4-1115112024-WMI#ZLW,1,1,1,1,1,1,1,20241101,20241130
1240-4-1115122024-WMI#ZLW,1,1,1,1,1,1,1,20241201,20241229
1240-4-1115122025-WMI#ZLW,1,1,0,0,0,0,0,20241230,20241231
1240-6-1650072024-WMI#WNS,1,1,1,0,0,0,0,20240729,20240731
1240-6-1650082024-WMI#WNS,1,1,1,1,1,1,1,20240801,20240831
